AAPL.O,ADBE.O,ADI.O,ADP.O,ADSK.O,AEP.O,ALGN.O,AMAT.O,AMD.O,AMGN.O,AMZN.O,ANSS.O,ASML.O,ATVI.O,AVGO.O,BIDU.O,BIIB.O,BKNG.O,CDNS.O,CDW.O,CERN.O,CHKP.O,CHTR.O,CMCSA.O,COST.O,CPRT.O,CRWD.O,CSCO.O,CSX.O,CTAS.O,CTSH.O,DLTR.O,DOCU.O,DXCM.O,EA.O,EBAY.O,EXC.O,FAST.O,FB.O,FISV.O,FOX.O,FOXA.O,GILD.O,GOOG.O,GOOGL.O,HON.O,IDXX.O,ILMN.O,INCY.O,INTC.O,INTU.O,ISRG.O,JD.O,KDP.O,KHC.O,KLAC.O,LRCX.O,LULU.O,MAR.O,MCHP.O,MDLZ.O,MELI.O,MNST.O,MRNA.O,MRVL.O,MSFT.O,MTCH.O,MU.O,NFLX.O,NTES.O,NVDA.O,NXPI.O,OKTA.O,ORLY.O,PAYX.O,PCAR.O,PDD.O,PEP.O,PTON.O,PYPL.O,QCOM.O,REGN.O,ROST.O,SBUX.O,SGEN.O,SIRI.O,SNPS.O,SPLK.O,SWKS.O,TCOM.O,TEAM.O,TMUS.O,TSLA.O,TXN.O,VRSK.O,VRSN.O,VRTX.O,WBA.O,WDAY.O,XEL.O,XLNX.O,ZM.O
351.73,420.46,122.81,151.73,238.07,81.77,264.61,60.38,54.04,230.32,2653.98,289.36,358.88,76.01,318.71,123.46,260.3,1628.35,93.73,117.24,69.72,108.46,535.11,39.44,299.57,86.43,101.61,45.83,69.47,275.81,54.89,90.69,162.3,401.91,129.35,48.44,38.2,41.99,235.94,104.03,28.66,29,74.04,1435.96,1434.12,148.23,313.02,362.92,97.36,60.08,287.23,585.54,60.79,29.06,33.18,193.74,314.8,302.98,92.75,104.29,53.09,926.02,69.71,64.95,34.49,196.32,,50.48,449.87,409.3,368.72,117.19,196.31,425.94,75.53,74.47,82.42,132.78,51.08,168.05,89.92,597.35,92.38,76.31,159.99,6.06,189.88,186.2,129.1,26.09,177.63,106.39,1003.96,125.98,166.85,207.23,279.19,41.98,187.81,64.51,93.47,241.57
349.72,428.01,120.18,149,237.82,79.71,260.91,60.95,54.23,238.7,2675.01,281.59,360.67,76.58,302.77,123.08,271,1626.91,91.9,116.95,73.18,107.62,536.67,39.1,299.9,84.41,101.08,45.32,67.99,270.16,54.16,88.8,161.42,409.36,130.19,48.29,37.53,41.585,238.79,100.05,27.82,28.32,77.47,1431.72,1424.64,145.37,314.67,368.77,105.4,59.62,286.32,587.53,58.64,28.71,33.48,193.1,315.25,297.38,89.68,103.45,52.56,952.96,70.08,66.35,33.98,195.15,,50.83,453.72,413.21,370.45,117.27,198.19,422.18,73.97,74.96,87.58,131.28,50.89,164.36,88.81,643.92,93.31,75.4,169.91,5.96,184.45,187.16,127.35,26,172.64,106.9,1000.9,124.885,164.185,205.26,293.27,44.13,183.56,64.01,95.48,243.48
358.87,438.64,120.5,150.48,240.88,80.62,260.5,61.27,54.76,234.19,2713.82,289.36,364.29,76.12,313.54,123.08,264.29,1633.52,94.46,116.19,71.2,106.51,527.67,38.44,300.45,84.66,105.02,45.16,68.6,270.06,53.85,90.29,168.3,406.33,129.72,49.16,37.57,41.98,239.22,101.29,27.6,28.11,75.67,1451.86,1450.66,144.94,325.29,360.48,108.93,60.09,294.12,588.96,59.09,29.19,33.15,191.86,312.3,304.69,90.18,103.71,52.35,984.54,70.27,64.75,34.71,200.57,,51.15,468.04,418.2,381.07,117.04,199.19,430.91,74.25,74.72,81.79,131.05,53.03,170.26,89.13,628.48,90.68,75.4,170.92,5.96,193.27,193.09,127.58,26.29,184.56,106.6,994.32,125.23,167.27,205.75,293.2,43.24,184.94,65.15,94.49,251.27
366.53,440.55,123.25,150.52,241.62,80.95,267.41,60.84,53.99,235.75,2764.41,289.66,366.64,76.45,311.3,123.33,268.19,1677.1,94.545,115.95,71.05,107,521.04,39.2,301.29,84.53,104.27,45.47,69.43,272.55,55.2,89.75,166.8,406.9,130.6,49.8,37.25,42.225,242.24,101.96,27.81,28.26,75.05,1464.41,1463.98,144.86,327.69,367,106.52,59.92,293.83,588.52,59.92,29.03,32.4,193.21,315.98,301.16,90.62,104.08,51.92,977.49,70.18,62.94,34.36,201.91,,49.84,466.26,435.07,378,119.92,195.62,427.48,74.18,74.77,83.64,131.36,54.88,172.79,89.35,628.76,91.46,75.49,171.13,5.9,192.87,193.08,128.35,26.67,182.33,107.16,1001.78,126.62,166.81,207.19,295.8,42.81,185.34,64.19,95.25,252.81
360.06,431.68,119.47,144.84,233.44,80.71,257.65,59.97,52.39,232.51,2734.4,285.25,361.58,75.58,306.97,121.37,263.04,1610.33,91.99,111.49,68.65,105.02,507.99,38.56,298.02,81.31,103.7,44.75,67.5,261.63,53.8,90.1,163.91,394.3,130.87,48.77,36.47,41.34,234.02,96.61,27.01,27.38,75.93,1431.97,1432.7,138.35,319.38,358.94,104.33,59.09,286.13,554.96,59.84,28.4,32.13,188.62,305.78,295.22,85,101.08,50.64,953.77,68.07,64.84,33.63,197.84,,48.29,457.85,437.46,369.42,113.06,195.82,413.92,71.46,72.52,84.5,129.56,55.55,168,89.14,605.04,87.05,73.64,164.8,5.78,189.2,190.61,126.41,25.81,176.82,108.43,960.85,123.99,163.69,202.73,291.18,41.17,180.07,63.68,92.89,255.9
361.78,424.2,119,146.38,232.17,79.57,266.48,59.06,50.28,231.56,2680.38,282.13,364.81,75.5,309.78,121.29,260.35,1593.22,94.03,114,67.94,106.35,509.22,38.94,301.59,81.94,98.1,46.15,68.5,263.61,56.49,93.67,171.67,398.2,130.69,51.31,35.99,41.92,220.64,97.01,26.79,26.9,74.56,1394.97,1397.17,143.24,327.9,362.31,102.48,58.27,287.92,553.77,59.58,28.3,31.64,191.73,308.46,294.35,86.6,102.57,50.58,980.83,69.11,62.08,33.56,198.44,,49.145,447.24,432.64,368,111.58,199.84,422.39,73.72,73.68,87.47,131.08,57.21,168.35,89.01,610.87,85.24,73.48,164.37,5.7,189.72,194.5,126,26.08,175.13,105.96,1009.35,124.77,164.34,204.1,285.18,42.32,186.18,62.46,91.96,248.56
364.8,435.31,122.64,148.89,239.19,79.64,274.44,60.45,52.61,235.86,2758.82,291.73,368.03,75.9,315.61,119.89,267.55,1592.34,95.96,116.18,68.55,107.43,510.04,38.98,303.21,83.27,100.29,46.64,69.74,266.36,56.82,92.68,172.21,405.4,132.05,52.45,36.29,42.84,227.07,97.62,26.84,26.82,76.94,1413.61,1418.05,144.59,330.16,370.35,103.97,59.83,296.19,569.83,60.18,28.4,31.89,194.48,323.46,312.01,85.73,105.31,51.13,985.77,69.32,64.21,35.06,203.51,,51.52,455.04,429.38,379.91,114.04,200.23,421.67,75.75,74.85,85.84,132.26,57.77,174.23,91.21,623.65,85.24,73.59,169.92,5.87,195,198.7,127.86,25.92,180.27,104.15,1079.81,126.97,170.2,206.83,290.31,42.39,187.36,62.5,98.39,253.54
364.11,439.81,120.37,149.11,241.22,82,273.84,59.68,52.58,255.12,2878.7,294.32,367.59,78.03,312.73,120.63,264.77,1658.79,97.07,115.53,69.49,107.92,521.91,39.7,304.75,84.59,102.95,46.06,68.24,267.97,56.42,93.39,178.96,400.21,135.22,52.96,37.36,43.01,237.55,98.5,26.915,26.93,76.06,1438.04,1442,144.11,334.54,368.55,102.65,58.81,302.58,575.54,60,28.67,31.67,193.15,317.48,308.62,86.62,103.12,51.08,977.14,69.03,61.59,34.37,204.7,105.67,49.7,485.64,427.74,381.2,111.91,210.92,426.08,76.3,74.25,85.45,132.36,60.25,177.43,89.78,609.17,87.19,74.03,167.52,5.89,196.9,203.61,125.85,25.64,185.61,106.13,1119.63,124.8,172.42,210.48,286.28,40.88,191.47,64.185,93.27,259.13
364.11,442.95,121.24,150.54,240.15,82.52,279.93,61,52.34,258.24,2890.3,297.97,373.22,77.51,315.47,123.3,265.12,1669.98,97.82,117.11,69.91,108.59,517.69,39.25,305.74,83.86,107.27,45.63,68.86,270.65,56.08,93.61,190.99,407.35,133.84,54.36,37.48,44.04,233.42,98.25,26.55,26.56,76.35,1464.7,1469.93,145.02,334.76,373.1,106.47,59.13,305.3,580.48,61.39,28.53,31.81,196.51,323.7,304.77,87.8,104.61,51.49,988.42,69.26,58.57,35.02,206.26,98.92,49.83,476.89,430.91,384.49,112.72,207.76,427.85,76.59,75.68,93,132.85,59.16,177.21,91.87,622.45,88.58,73.78,169.03,5.84,197.58,199.91,128.42,26.56,190.08,106.01,1208.66,125.81,173.11,210.81,291.1,41.98,188.45,64.1,95.29,261.74
373.85,452.59,123.62,150.73,244.36,82.12,282.44,63.46,53.4,256.25,3057.04,301.64,385.46,78.67,318.79,132.93,269.8,1703.76,98.74,117.55,70.93,111.53,526.29,40.33,311.49,84.92,106.39,46.42,70.25,273.63,56.26,89.78,190.66,423.18,134.27,56.17,37.4,44.22,240.28,98.11,26.53,26.5,76.76,1495.7,1499.65,147.22,339.47,379.39,107.79,59.54,309.65,584.64,63.24,28.56,32,203.59,334.96,314.35,89.83,107.75,51.62,995.93,71.31,59.15,36.16,210.7,94.78,50.92,493.81,440.04,393.57,116.53,207.26,425.84,77.78,77.16,87,133.3,60.48,176.18,92.92,627.25,90.14,75.44,170.45,5.87,199.39,198.66,131.45,28.08,190.47,106.78,1371.58,129.53,173.56,212.2,291.31,43.16,190.79,63.58,102.1,261
372.69,449.36,122.62,147,238.94,82.39,274.71,62.18,52.93,253.15,3000.12,299.32,382.02,78.5,313.12,127.83,268.35,1657.45,98.77,114.06,70.07,115.88,528.02,40.07,316.23,85.12,106.42,45.63,68.52,269.98,55.85,90.5,197.75,425.86,134.78,57,37,44.06,240.86,96.81,25.77,25.69,76.42,1485.18,1489.92,144.97,337.3,372.12,108.65,58.31,307.93,575.34,61.67,29.12,32.05,202.69,327.89,306.74,87.43,104.99,51.5,1007.24,71.7,61.09,35.44,208.25,92,49.09,493.16,444.29,394.87,115.43,207.34,422.17,73.94,75.77,91,133.57,60.82,177.28,92.14,640.88,86.38,74.25,176.14,5.79,197.63,196.68,132.28,27.04,190.44,105.8,1389.86,128.6,172.93,211.11,299.06,42.22,191.6,63.6,99.17,262.1
381.37,457.68,122.86,148.1,243.9,82.42,278.39,62.77,53.43,251.59,3081.11,301.9,391.93,79.28,319.57,130.64,280.19,1661.3,99.6,113.38,69.97,115.94,528.31,39.74,316.32,85.2,114.55,45.81,69.1,271.31,55.7,90.29,206.35,435.11,135.61,58.27,37.15,43.02,243.58,97.1,25.39,25.3,75.61,1496,1503.6,145.59,336.12,369.87,108.27,58.61,310.38,580.96,65.38,28.61,31.86,204.51,333.8,309.88,89.99,103.98,51.24,1015,71.76,61.58,37.58,212.83,94.2,49.71,502.78,454.56,408.64,116.43,219.78,420.49,74.55,75.46,92.31,134.22,62.52,181.57,93.53,640.34,86.02,74.14,175.53,5.78,201.48,205.16,132.15,27.19,195.88,106.61,1365.88,129.26,172.83,210.8,295.92,42.29,198.3,63.77,99.28,266.32
382.73,460.84,124.25,145.73,248.2,82.02,274.08,63.49,57.255,251.66,3182.63,304.69,394.53,80.64,321.5,132.53,278.7,1670.28,101.53,112.51,69.63,118.73,530.19,39.29,325.54,83.38,117.46,46.7,67.86,266.14,55.28,91.335,212.42,440.5,138.8,59.22,36.62,43.1,244.5,94.82,24.46,24.37,74.71,1510.99,1518.66,141.37,341.17,372.6,107.87,58.42,307.91,574.47,67.36,29,31.37,203.59,335.76,315.2,86.25,107.55,50.26,1018.41,71.05,64.97,38.12,214.32,96.32,49.98,507.76,483.26,420.36,117.9,222.95,419.41,72.88,74.43,90.25,132.71,64.49,183.23,93.25,640.63,84.72,73.57,181.17,5.63,204.55,204.85,132.73,26.9,195.63,106.17,1394.28,130.43,173.2,212.5,295.4,39.01,197.56,63.24,100.23,269.52
383.68,466.2,124.5,147.17,244.24,84.15,273.29,62.59,55.88,249.04,3200,301.65,395.85,81.27,319.44,132.33,278.88,1707.4,100.97,113.84,69.93,119.45,537.92,40.51,326.23,83.05,116.65,46.66,67.54,266.88,55.78,91.87,210.11,439.64,140.81,59.27,37.39,43.03,245.07,95.98,25.39,25.32,76.32,1541.74,1539.01,142.45,338.25,370.25,104.76,59.53,307.55,575.87,65.61,29.2,32.28,202.26,339.98,314.39,88.51,106.61,51.44,1035.83,71.65,62.61,38.305,213.67,100.39,50.7,548.73,484.46,419.17,117.1,218.73,420.76,73.3,75.24,87.3,134.46,68.47,178.4,92.51,620.86,86.79,74.29,174.35,5.7,198.01,211.32,131.22,26.8,192,107.05,1544.65,130.53,174.17,209.99,294.45,40.12,195.88,63.77,99.14,275.87
381.91,442.47,117.25,145.48,231.86,84.76,270.24,61.51,53.59,250.04,3104,295.56,388.62,77.95,311.31,127.84,276.52,1686.76,98.21,112.58,69.45,116.63,533.78,40.54,322.92,81.5,106.21,45.93,68.64,266.36,56.46,92.31,190.02,404.23,135.31,58.3,37.47,43.38,239,94.36,25.05,24.96,76.68,1511.34,1512.23,143.49,335.14,369.13,100.56,58.58,297.64,571.29,62.3,28.92,32.51,199.57,337.14,305.15,87.5,104.57,51.65,981.97,70.55,71.78,36.67,207.07,96.92,49.46,525.5,476.99,402.09,117.04,200.09,419.79,71.63,75.64,88.28,134.91,61.58,171.51,91.33,615.88,84.82,72.65,168.58,5.59,194.15,198,129.47,26.84,179.55,104.52,1497.06,128.82,172.85,201,284.82,39.58,184.77,64.17,97.91,260.3
388.23,433.78,118.01,145.48,234.6,85.35,299.62,62.54,54.72,253.09,3084,301.04,396.83,79.77,315.08,125.49,281.27,1696.23,99.03,114.4,69.73,118.38,542.95,41.18,328,83.55,105.61,46.26,69.34,270.3,56.47,94.36,196.43,410.34,138.53,59.08,37.87,43.4,239.73,97.54,25.13,25.03,77.19,1520.58,1520.86,148.1,338.47,376.25,103.02,58.98,285.37,585.34,62.13,29.34,33.31,200.93,346.06,308.32,87.12,107.57,52.85,972.63,71.63,75.04,37.23,208.35,97.93,49.71,524.88,476.05,415.08,120.45,206.75,427.9,71.87,77.05,87.33,135.52,62.95,172.3,92.38,641.23,80.17,72.73,173.43,5.66,195.28,199.78,131.18,26.1,174.15,105.39,1516.8,131.89,174.59,198.65,293.83,40.11,185.68,64.64,98.63,260.01
390.9,433.01,117.9,148.6,235.58,84.68,314.3,62.1,55.34,253.31,3008.87,301.04,375.43,79.15,313.78,125.05,282.96,1799.34,99.11,117.7,71.81,120.38,552.01,41.96,326.7,86.58,103.15,46.4,70.66,278.4,59.67,95.71,192.83,417.94,138.43,58.39,38.05,44.02,240.28,100.74,26.25,26.06,76.65,1513.64,1516.88,151.93,340.74,382.33,104.25,59.03,289.97,607.8,62.55,29.42,33.15,196.04,343.22,312.51,94.03,107.88,52.57,971.63,72.19,80.22,37.05,208.04,96.43,50.51,523.26,472.21,409.09,121.83,204.05,432.93,73.53,78.72,85.3,133.69,63.13,172.06,92.55,632.74,83.66,75.61,177.89,6.01,194.35,200.56,131.32,28.02,175.32,104.92,1546.01,132.15,175.4,199.19,295.11,40.68,183.23,64.2,99.31,256.22
386.09,426.29,115.98,146.18,234.03,85.09,309,62.34,54.92,255.2,2999.9,295.3,385.22,79.37,311.34,123.43,279.54,1746.79,98.68,116.7,71.7,119.23,558.03,42.14,326.27,86.53,101.06,45.78,71.07,277.45,61.05,96.63,191.72,413.22,138.05,58.65,38.06,43.5,240.93,99.38,26.395,26.17,76.64,1518,1514.92,153.08,339.2,375.88,101.58,59.14,285.7,604.25,61.71,29.56,34.4,196.04,344.88,313.08,93.11,105.64,53.04,956.62,72.62,81.81,36.59,203.92,94.46,50.1,527.39,450,405.39,121.13,202.52,431.67,72.74,79.45,83.55,133.88,61.29,169.81,91.2,632.21,84.56,74.39,177.66,5.95,193.22,199.02,131.63,26.91,171.24,104.49,1500.64,132.18,175.42,198.39,290.56,41.35,181.71,64.99,99.17,248.54
385.31,432.42,116.75,147.6,237.7,87.51,322.3,62.3,55.04,258.46,2961.97,301.13,383.59,78.64,312.71,122.77,281.88,1732.19,100.23,118.51,71.26,120.85,564.66,42.18,324.79,87.24,101.43,46.75,72.16,280.06,61.43,95.46,196.41,424.43,138.31,58.13,39.395,44.2,242.03,102.6,25.26,25.28,77.51,1515.55,1516.85,155,349.85,383.64,104.11,60,289.27,650.74,62.13,29.78,35.01,197.2,346.27,316.82,91.48,105.67,54.07,964.72,74.22,94.85,36.52,202.88,91.75,49.47,492.99,457.27,408.06,122.71,207.38,431.74,73.49,79.43,82.47,134.66,58.53,173.92,92.23,644.06,85.79,74.16,182.37,5.89,196.28,199.97,133.95,27.08,172.86,105.35,1500.84,133.89,178.4,199.7,294.53,41.42,182.83,66.39,100.49,246.54
393.43,455.27,117.06,147.45,246.04,86.72,312.97,63.73,57.46,260.95,3196.84,309.11,391.48,81.16,317.13,124.35,283.4,1713.65,103.7,118.18,71.42,124.79,565.51,41.95,326.51,87.39,106.72,46.97,71.56,277.82,61.71,97.12,201.99,432.37,141.53,58.47,38.32,44.84,245.42,102.07,24.82,24.76,78.08,1565.72,1563.84,153.39,361,398.62,109.69,61.15,298.72,667.54,63.4,29.77,34.12,203.01,353.75,326.84,88.48,107.68,53.42,1024.81,73.87,82.68,36.88,211.6,97.17,51.21,502.41,470.89,420.43,123.56,213.24,438.17,73.36,79.68,84.83,133.11,64.71,178.82,93.17,658.21,84.79,74.96,184.43,5.82,201.9,207.67,137.8,26.92,190.32,106.14,1643,136.58,181.6,207.66,303.1,40.46,193.99,65.95,103.03,268.58
388,444.28,114.58,147.1,239.69,87.56,315.33,63.81,57,257.91,3138.29,305.75,383.82,80.76,314.34,125.22,280.19,1711.71,103.58,117,71.41,124.36,564.68,42.57,327.74,87.93,106.6,47.02,72.43,284.08,61.62,96.07,201.03,429.02,139.34,56.59,38.73,45.54,241.75,101.61,25.35,25.4,76.78,1558.42,1555.92,154.76,363.32,389.84,106.65,60.7,297.88,658.15,62.61,29.88,34.53,203.51,357.02,325.39,89.96,106.69,54.04,1018.9,75,80.86,36.32,208.75,93.93,51.52,490.1,471.86,413.14,123.49,211.31,446.47,73.33,83.66,82.58,134.43,62.88,175.58,92.31,638.86,86.51,75.44,177.6,5.87,199.69,203.95,137.45,27.52,192.49,105.58,1568.36,135.48,180.68,205.01,291.4,40.41,188.5,66.22,102.15,260.44
389.09,445.05,113.88,147.68,240.74,89.28,317.97,64.22,61.79,256.98,3099.91,306.89,392.6,81.1,313.8,122.75,280.81,1720.54,103.67,119.08,72.06,123.02,565.12,42.57,328.3,89.56,103.71,46.9,73.26,289.36,61.96,97.12,203.98,426.15,138.3,56.34,38.985,45.84,239.87,102.44,25.87,25.91,76.25,1568.49,1564.85,154.61,365.23,391.71,105.37,61.05,296.44,681.34,61.84,30.3,34.9,205.94,361.96,326.72,90.81,104.49,54.55,1019.39,75.73,83.225,36.01,211.75,93.37,51.65,489.82,465.11,417.55,121.36,210.82,450.77,73.83,85.25,80.76,136.01,64.14,178.42,92.6,637.53,88.78,77.24,176.83,5.94,200.66,204.51,136.3,27.28,191.3,104.93,1592.33,132.53,181.35,205.81,291.23,40.69,188.565,68.38,103.05,261.18
371.38,431.74,111.94,146.97,237.34,88.71,299.05,63.63,59.57,252.24,2986.55,300.15,384.23,79.61,309.67,121.1,278.51,1695.46,102.94,118.79,72.13,124.2,560.42,42.49,326.11,90.24,101.46,47.41,71.53,303.01,62.08,96.32,198.49,420.01,135.36,55.15,38.64,45.77,232.6,102.19,26.13,26.24,75.56,1515.68,1516.75,153.73,360.84,386.45,101.68,60.4,291.55,686.55,60.52,30.27,34.86,203.92,354.82,320.01,88.97,101.53,54.88,982.3,74.93,75.33,35.33,202.54,91.15,52.64,477.58,455.42,405.19,119.18,206.77,447.85,73.17,86.06,79.05,137.08,62.31,173.86,89.67,630.31,87.74,75.36,172.9,5.89,197.8,201.93,135.34,26.83,188.64,104.51,1513.07,129.04,180.63,205.48,284.46,40.34,185.37,68.27,103.09,251.5
370.46,430.31,112.21,145.43,232.88,88.05,298.14,60.62,69.4,247.98,3008.91,293.51,367.68,79.99,305.79,119.02,272.33,1701.3,102.59,114.56,71.79,123.48,561.72,43.35,325.78,89.52,100.03,46.4,71.34,302.6,61.8,95.6,190.95,421.75,135.24,55.12,37.8,45.74,230.71,100.63,26.49,26.66,73.64,1511.87,1508.21,149.43,359.23,382.25,99.42,50.59,288.68,675.33,60.88,30.34,34.68,188.21,345.72,321.5,87.5,100.21,54.87,988.99,74.88,73.21,34.99,201.3,90.36,50.02,480.45,448.33,407.78,115.75,205.64,442.34,72.19,85.74,78.95,136.06,61.82,172.56,88.89,608.94,86.16,75.78,168.815,5.905,193.37,199.57,131.61,27.1,184.34,104.93,1417,129.63,179.78,208.53,278.49,40.51,182.78,67.88,102.66,246.56
379.24,437.1,115.8,145.72,239.69,83.26,308.75,63.01,68.97,253.65,3055.21,300.17,381.78,81.63,312.68,115.86,286.19,1702.83,105.27,116.3,72.45,123.98,559.91,43.56,327.6,91.25,103.6,47.19,71.59,298.28,63.43,95.42,196.27,423.43,136.16,57.23,37.58,46.22,233.5,101.15,25.69,25.72,74.54,1530.2,1529.43,150.76,366.67,393.04,102.09,49.57,296.145,685.35,62.78,30.96,34.84,197.07,358.08,331.55,86.27,103.09,55.58,1070.44,76.43,79.91,35.58,203.85,91.77,51.59,495.65,451.91,416.86,120.24,206,450.45,72.59,85.92,83.44,137.67,63.68,177.98,92.7,637.4,85.12,76.46,171.36,5.99,197.09,203.15,136.69,27.85,184.51,105.62,1539.6,132.12,183.21,209.79,284.21,39.84,183.76,67.51,106.81,252.33
373.01,432.26,115.43,146.65,234.58,84.74,299.11,62.3,67.61,255.27,3000.33,298.22,376.36,80.72,307.35,115.69,280.35,1681.75,104.05,113.85,71.14,121.17,561.41,43.21,327.57,89.64,105.73,46.28,70.1,293.56,62.64,95.64,196.73,417.79,134.78,56.35,37.97,45.37,230.12,99.9,25.71,25.74,73.73,1500.34,1503.65,152.01,361.65,385.42,100.61,49.24,296.8,679.69,61.49,30.89,35.25,192.47,348.93,322.64,86.55,100.52,55.71,1039.56,76.19,81.49,34.98,202.02,98.44,50.09,488.51,450.28,408.62,115.24,205.06,450.05,73.14,85.45,83.77,137.38,64.11,176.27,91.45,631,85.88,74.64,171.35,5.95,194.9,205.3,134.66,27.72,183.36,104.52,1476.49,130.13,182.43,206.42,278.52,40.68,180.38,68.37,104.81,252.18
380.16,436.3,117.53,137.12,238.61,84.8,300.24,63.25,76.09,248.85,3033.53,306.05,364.62,81.2,308.85,119.82,277.36,1707.54,105.97,115.64,73.41,122.76,566.42,43.9,326.14,92.72,112.92,46.71,71.92,305.8,64.79,95.02,209.15,427.08,135.93,54.53,38.56,46.55,233.29,101.365,25.92,25.86,73.01,1522.02,1523.51,154.58,366.91,385.28,98.04,48.07,302.18,695.79,62.59,31.26,35.57,195.13,360.83,325.74,87.14,102.69,56.79,1086.91,77.31,79.51,35.11,204.06,102.79,50.39,484.48,452.4,418.62,119.09,210.88,455.77,73.55,85.99,84.03,137.93,66.65,184.6,93.03,632.16,88.43,77.42,168.42,5.91,198.42,208.33,136.45,27.95,187.11,105.78,1499.11,131.64,187.65,208.73,278.72,41.16,183.91,68.73,107.82,252.39
384.76,438.88,116.3,132.89,236.1,86.07,296.13,64.42,78.2,246.14,3051.88,309.67,362.73,81.7,312.1,118,274.86,1687.74,107.65,115.69,71.26,123.54,563.44,43.67,324.82,92.73,111.91,46.44,70.24,301.81,69.18,93.95,213.94,431.36,138.59,54.72,38.47,46.91,234.5,100.45,25.88,25.82,72.33,1531.45,1538.37,149.16,374.1,382.78,100.51,47.99,303.94,687.39,62.29,30.77,34.39,197.9,378.54,323.66,85.51,102.25,55.77,1107.5,77.82,77.63,35.94,203.9,102.35,50.74,485.8,451.22,424.56,117.22,219.32,480.52,72.35,84.61,84.94,137.69,65.28,192.51,107.19,631.47,88.95,76.64,171.14,5.87,199.34,209.39,142.19,27.46,187.66,105.48,1487.49,128.89,187.17,208.48,279.4,40.64,180.58,69,111.87,250
425.04,444.32,114.85,132.91,236.43,86.88,293.82,64.33,77.43,244.67,3164.68,310.6,353.72,82.63,316.75,119.4,274.69,1662.13,109.25,116.25,69.45,125.35,580,42.8,325.53,93.25,113.2,47.1,71.34,301.87,68.32,93.35,216.83,435.54,141.62,55.28,38.61,47.04,253.67,99.79,25.77,25.77,69.53,1482.96,1487.95,149.37,397.75,382.16,98.76,47.73,306.37,685.44,63.79,30.59,34.38,199.83,377.16,325.59,83.825,101.73,55.49,1124.62,78.48,74.1,36.47,205.01,102.7,50.055,488.88,458.42,424.59,117.53,220.98,477.38,71.92,85.08,91.8,137.66,68.22,196.07,105.61,632.07,89.67,76.53,166.27,5.88,199.22,209.82,145.58,27.2,176.65,107.38,1430.76,127.55,188.71,211.68,272,40.71,180.92,69.04,107.35,253.91
435.75,447.97,116.57,134.46,239.48,85.77,287.36,65.01,77.67,247.36,3111.89,315.23,366.61,84.79,321.23,120.55,278.16,1650.24,111.77,117.46,68.82,122.41,589.7,42.88,329.32,93.29,115.48,47.16,70.35,298.74,68.04,94.51,226.28,443.67,142.36,56.57,37.99,47.46,251.96,100.54,26.25,26.36,71.73,1474.45,1482.76,148.53,391.99,397.86,101.79,48.3,311.7,688.94,64.53,29.92,34.79,207.65,381.41,328.59,83.52,104.87,55.49,1172.62,77.84,77.98,37.37,216.54,110.405,50.39,498.62,468.99,440.41,119.15,222.32,473.79,72.76,85.61,96.03,136.7,72.68,197.07,109.59,645.18,87.88,75.5,169.04,5.87,202.8,214.42,147.2,27.89,177.95,106.88,1485,129.32,186.96,212.05,279.52,41.08,181.59,68.76,106.39,268
438.66,446.92,117.18,136.74,239.9,85.54,288.27,64.85,85.04,243.59,3138.83,308.78,370.33,86.45,328.39,126.67,276.08,1675.13,109.14,119.52,68.91,123.37,600.01,43.21,339.79,96.84,114.96,47.67,70.76,301.64,67.92,95.9,227.68,441.89,146.32,56.33,38.75,47.53,249.83,99.65,26.71,26.67,70.88,1464.97,1473.3,147.33,390.25,393.68,99.95,49.13,310.64,683.5,64.57,29.95,35.08,204.9,384.96,328.21,86.1,107.32,55.58,1173.93,78.01,78.46,37.5,213.29,107.57,51.3,509.64,479.78,449.11,120.91,219.39,472.88,72.61,84.91,94.02,137.47,70.01,197.33,110.95,648.43,88.38,75.13,165.07,5.92,201.85,210.89,145.27,27.78,177.47,108.39,1487,132.23,187.72,214.38,275.71,40.93,181.49,69.93,107.75,267.34
440.25,449.51,116.17,134.77,243.2,84.83,298.51,64.87,85.31,241.47,3205.03,312.27,368.51,84.32,329.54,125.85,276.17,1724.77,109.65,116.75,69.31,125.22,598.26,42.29,339.97,97.57,114.75,47.33,71.43,299.97,67.43,95.82,226.02,451.79,146.18,56.66,37.72,48.055,249.12,98,24.85,24.725,69,1473.61,1479.09,150.82,395.71,400.74,97.62,48.92,310.95,692.89,65.52,29.93,34.78,203.99,383.47,340.42,87.27,98.5,55.15,1225.45,83.1,75.8,37.77,212.94,120.71,51.05,502.11,480.83,451.47,119.86,223.56,468.53,72.72,86.9,97.46,136.25,71.21,202.91,111.39,624.52,88.68,75.78,162.59,5.91,201.56,217.3,145.37,28.03,180.5,107.9,1485.02,132.7,186.66,212.16,273.23,40.81,183.99,69.79,107.57,272.9
